package_id,item_id,user__id,user__feedback,data__item_id,data__sentence1,data__sentence2,annotation__output,annotation__time,reference__output,feedback__output,test_group
978,49154,1465,False,441,There is a little cloud--it may blow over or it may be the <token>presage</token> of a storm.,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,Yes,0 days 00:00:13.344541000,Yes,,high quality feedback
978,49154,1917,False,441,There is a little cloud--it may blow over or it may be the <token>presage</token> of a storm.,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,Yes,0 days 00:00:26.868165000,Yes,,high quality feedback
978,49154,1980,True,441,There is a little cloud--it may blow over or it may be the <token>presage</token> of a storm.,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,Yes,0 days 00:00:02.805150000,Yes,Yes,high quality feedback
978,49154,1988,True,441,There is a little cloud--it may blow over or it may be the <token>presage</token> of a storm.,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,Yes,0 days 00:00:30.279985000,Yes,Yes,high quality feedback
978,48707,1465,False,368,The breath of the labouring poor is <token>noisome</token> in the nostrils of the rich.,There was such a thing as funk ; but there was nothing to make that fellow <token>funky</token> in any special way.,Yes,0 days 00:00:12.527781000,Yes,,high quality feedback
978,48707,1917,False,368,The breath of the labouring poor is <token>noisome</token> in the nostrils of the rich.,There was such a thing as funk ; but there was nothing to make that fellow <token>funky</token> in any special way.,Yes,0 days 00:00:06.823199000,Yes,,high quality feedback
978,48707,1980,True,368,The breath of the labouring poor is <token>noisome</token> in the nostrils of the rich.,There was such a thing as funk ; but there was nothing to make that fellow <token>funky</token> in any special way.,Yes,0 days 00:00:05.680769000,Yes,Yes,high quality feedback
978,48707,1988,True,368,The breath of the labouring poor is <token>noisome</token> in the nostrils of the rich.,There was such a thing as funk ; but there was nothing to make that fellow <token>funky</token> in any special way.,No,0 days 00:00:48.273544000,Yes,Yes,high quality feedback
978,49733,1465,False,2075,Your word'<token>maverick</token>'describes me pretty well : I did not belong to the herd ;,On the first personal opportunity I asked the author of this remarkable <token>axiom</token> what it meant.,No,0 days 00:00:13.052911000,No,,high quality feedback
978,49733,1917,False,2075,Your word'<token>maverick</token>'describes me pretty well : I did not belong to the herd ;,On the first personal opportunity I asked the author of this remarkable <token>axiom</token> what it meant.,Yes,0 days 00:00:04.839828000,No,,high quality feedback
978,49733,1980,True,2075,Your word'<token>maverick</token>'describes me pretty well : I did not belong to the herd ;,On the first personal opportunity I asked the author of this remarkable <token>axiom</token> what it meant.,No,0 days 00:00:05.036074000,No,No,high quality feedback
978,49733,1988,True,2075,Your word'<token>maverick</token>'describes me pretty well : I did not belong to the herd ;,On the first personal opportunity I asked the author of this remarkable <token>axiom</token> what it meant.,No,0 days 00:01:21.021204000,No,No,high quality feedback
973,49340,1522,True,276,"It behoves them to see that all start fair, and that no <token>hapless</token> beginner is unduly handicapped.","""it is he who understands all about mine and thinks it <token>pitiable</token>.""",No,0 days 00:00:04.951520000,Yes,Yes,high quality feedback
973,49340,1933,True,276,"It behoves them to see that all start fair, and that no <token>hapless</token> beginner is unduly handicapped.","""it is he who understands all about mine and thinks it <token>pitiable</token>.""",No,0 days 00:00:07.621221000,Yes,Yes,high quality feedback
973,48942,1522,True,3103,This was the most noble and <token>refined</token> part of our constitution.,"No, they could only give you <token>promissory</token> notes which never would be cashed.",No,0 days 00:00:03.901641000,No,No,high quality feedback
973,48942,1933,True,3103,This was the most noble and <token>refined</token> part of our constitution.,"No, they could only give you <token>promissory</token> notes which never would be cashed.",No,0 days 00:00:08.195863000,No,No,high quality feedback
973,49259,1522,True,3096,Its womanliness sat tragically on the figure of so stern a piece of <token>virility</token>.,"Some <token>streams</token> and fountains became bloody ; and, finally, in one place in the country, some goats turned into sheep.",Yes,0 days 00:00:05.974502000,No,No,high quality feedback
973,49259,1933,True,3096,Its womanliness sat tragically on the figure of so stern a piece of <token>virility</token>.,"Some <token>streams</token> and fountains became bloody ; and, finally, in one place in the country, some goats turned into sheep.",No,0 days 00:00:07.118877000,No,No,high quality feedback
973,49346,1522,True,2087,Hitherto at the Hotel de Ville was only such <token>modicum</token> of indifferent firelocks as we have seen.,But even the most private sensations have <token>correlations</token> with things that others can observe.,Yes,0 days 00:00:07.833628000,No,No,high quality feedback
973,49346,1933,True,2087,Hitherto at the Hotel de Ville was only such <token>modicum</token> of indifferent firelocks as we have seen.,But even the most private sensations have <token>correlations</token> with things that others can observe.,No,0 days 00:00:07.406110000,No,No,high quality feedback
973,48856,1522,True,1550,Brandt whirled and swung the weapon as he leaped around his <token>antagonist</token>.,"C'est que Dieu le veut ainsi, c'est que Dieu vous punira si vous osez <token>resister</token>.",No,0 days 00:00:06.152308000,Yes,Yes,high quality feedback
973,48856,1933,True,1550,Brandt whirled and swung the weapon as he leaped around his <token>antagonist</token>.,"C'est que Dieu le veut ainsi, c'est que Dieu vous punira si vous osez <token>resister</token>.",Yes,0 days 00:00:07.451466000,Yes,Yes,high quality feedback
973,49640,1522,True,2194,He was jealous of Sherif and envied him his <token>sanctimonious</token> disciples.,The <token>seductive</token> influence of the liquor loosened the tongue of the gallant Judge Thompson.,No,0 days 00:00:05.573920000,No,No,high quality feedback
973,49640,1933,True,2194,He was jealous of Sherif and envied him his <token>sanctimonious</token> disciples.,The <token>seductive</token> influence of the liquor loosened the tongue of the gallant Judge Thompson.,Yes,0 days 00:00:07.004125000,No,No,high quality feedback
973,48256,1522,True,1971,"Its Greek architect has toiled to caricature a Mosque to <token>emulate</token> the glories of our English""Oriental Pavilion.""","""I suppose we are,""said Vee, <token>rearranging</token> the flowers in her hand.",Yes,0 days 00:00:15.414392000,No,No,high quality feedback
973,48256,1933,True,1971,"Its Greek architect has toiled to caricature a Mosque to <token>emulate</token> the glories of our English""Oriental Pavilion.""","""I suppose we are,""said Vee, <token>rearranging</token> the flowers in her hand.",Yes,0 days 00:00:08.015207000,No,No,high quality feedback
973,49251,1522,True,2092,"Ingenuas didicisse fideliter artes, Emollit <token>mores</token>.  OVID.","If Matching's Easy were in America, <token>commuters</token> would live there.",Yes,0 days 00:00:15.204249000,No,No,high quality feedback
973,49251,1933,True,2092,"Ingenuas didicisse fideliter artes, Emollit <token>mores</token>.  OVID.","If Matching's Easy were in America, <token>commuters</token> would live there.",Yes,0 days 00:00:08.555940000,No,No,high quality feedback
973,50050,1522,True,106,"""There will be no more Herr Freudenberg to <token>circumvent</token>,""she remarked.","""Ay, lad, you are right, and yet we must contrive to <token>outwit</token> them.",No,0 days 00:00:13.897291000,Yes,Yes,high quality feedback
973,50050,1933,True,106,"""There will be no more Herr Freudenberg to <token>circumvent</token>,""she remarked.","""Ay, lad, you are right, and yet we must contrive to <token>outwit</token> them.",No,0 days 00:00:08.693198000,Yes,Yes,high quality feedback
973,49448,1522,True,1256,"Throughout it was a <token>satire</token>, though in terms managed and decent enough, on the politics of the former reign.",No one had ever before dared to treat her with <token>irony</token> and contempt.,No,0 days 00:00:11.512906000,Yes,Yes,high quality feedback
973,49448,1933,True,1256,"Throughout it was a <token>satire</token>, though in terms managed and decent enough, on the politics of the former reign.",No one had ever before dared to treat her with <token>irony</token> and contempt.,No,0 days 00:00:06.565295000,Yes,Yes,high quality feedback
973,49523,1522,True,254,Peter Bell the Third  has a certain <token>fortuitous</token> connexion with Keats.,"My <token>causeless</token> enemy, If he be grown his  <token>causeless</token>  enemy I presume he is no longer  guiltless .",Yes,0 days 00:00:10.703274000,Yes,Yes,high quality feedback
973,49523,1933,True,254,Peter Bell the Third  has a certain <token>fortuitous</token> connexion with Keats.,"My <token>causeless</token> enemy, If he be grown his  <token>causeless</token>  enemy I presume he is no longer  guiltless .",Yes,0 days 00:00:11.260223000,Yes,Yes,high quality feedback
